,sigma,optimizer,seed,r
1473,10.0,powell,74,1.0
1474,10.0,powell,75,1.0
1475,10.0,powell,76,1.0
1476,10.0,powell,77,1.0
1477,10.0,powell,78,1.0
1478,10.0,powell,79,1.0
1479,10.0,powell,80,0.9782051926064711
1480,10.0,powell,81,0.9177554494558352
1481,10.0,powell,82,1.0
1482,10.0,powell,83,0.9921925164349804
1483,10.0,powell,84,1.0
1484,10.0,powell,85,1.0
1485,10.0,powell,86,1.0
1486,10.0,powell,87,1.0
1487,10.0,powell,88,1.0
1488,10.0,powell,89,0.973916956008067
1489,10.0,powell,90,1.0
1490,10.0,powell,91,1.0
1491,10.0,powell,92,1.0
1492,10.0,powell,93,1.0
1493,10.0,powell,94,1.0
1494,10.0,powell,95,1.0
1495,10.0,powell,96,1.0
1496,10.0,powell,97,1.0
1497,10.0,powell,98,1.0
1498,10.0,powell,99,1.0
1499,10.0,powell,100,1.0
1500,100.0,powell,1,1.0
1501,100.0,powell,2,1.0
1502,100.0,powell,3,1.0
1503,100.0,powell,4,1.0
1504,100.0,powell,5,1.0
1505,100.0,powell,6,1.0
1506,100.0,powell,7,1.0
1507,100.0,powell,8,1.0
1508,100.0,powell,9,0.8484544991575474
1509,100.0,powell,10,1.0
1510,100.0,powell,11,0.9617615785873451
1511,100.0,powell,12,1.0
1512,100.0,powell,13,1.0
1513,100.0,powell,14,1.0
1514,100.0,powell,15,1.0
1515,100.0,powell,16,1.0
1516,100.0,powell,17,0.9470751456070362
1517,100.0,powell,18,1.0
1518,100.0,powell,19,0.9190542491009573
1519,100.0,powell,20,0.868813919221602
1520,100.0,powell,21,1.0
1521,100.0,powell,22,0.8767656521197473
1522,100.0,powell,23,0.8300553777976616
1523,100.0,powell,24,1.0
1524,100.0,powell,25,1.0
1525,100.0,powell,26,1.0
1526,100.0,powell,27,1.0
1527,100.0,powell,28,0.9590281508581726
1528,100.0,powell,29,1.0
1529,100.0,powell,30,0.7201325877965906
1530,100.0,powell,31,1.0
1531,100.0,powell,32,1.0
1532,100.0,powell,33,0.9644892569814855
1533,100.0,powell,34,1.0
1534,100.0,powell,35,1.0
1535,100.0,powell,36,0.8150822368284636
1536,100.0,powell,37,1.0
1537,100.0,powell,38,1.0
1538,100.0,powell,39,0.9610335330202833
1539,100.0,powell,40,0.9927398702621041
1540,100.0,powell,41,0.8916166835038736
1541,100.0,powell,42,0.9415149728170868
1542,100.0,powell,43,1.0
1543,100.0,powell,44,1.0
1544,100.0,powell,45,0.8746874865826683
1545,100.0,powell,46,1.0
1546,100.0,powell,47,1.0
1547,100.0,powell,48,1.0
1548,100.0,powell,49,0.9211141345073185
1549,100.0,powell,50,1.0
1550,100.0,powell,51,1.0
1551,100.0,powell,52,1.0
1552,100.0,powell,53,1.0
1553,100.0,powell,54,1.0
1554,100.0,powell,55,0.9077579076309317
1555,100.0,powell,56,0.9852426622626799
1556,100.0,powell,57,0.7692121312149071
1557,100.0,powell,58,1.0
1558,100.0,powell,59,0.9867345985394326
1559,100.0,powell,60,0.9854654896365109
1560,100.0,powell,61,1.0
1561,100.0,powell,62,0.9887332720506197
1562,100.0,powell,63,1.0
1563,100.0,powell,64,0.9687501897655952
1564,100.0,powell,65,1.0
1565,100.0,powell,66,1.0
1566,100.0,powell,67,0.8869122803057571
1567,100.0,powell,68,1.0
1568,100.0,powell,69,0.8869927023278064
1569,100.0,powell,70,0.9616226468854857
1570,100.0,powell,71,0.9231036641454333
1571,100.0,powell,72,0.8540581704211724
1572,100.0,powell,73,0.9899623121046608
1573,100.0,powell,74,0.8222847199618439
1574,100.0,powell,75,1.0
1575,100.0,powell,76,1.0
1576,100.0,powell,77,1.0
1577,100.0,powell,78,1.0
1578,100.0,powell,79,0.9841233821934627
1579,100.0,powell,80,0.8934140536338641
1580,100.0,powell,81,1.0
1581,100.0,powell,82,1.0
1582,100.0,powell,83,0.9693538191711054
1583,100.0,powell,84,0.8791087592863918
1584,100.0,powell,85,1.0
1585,100.0,powell,86,0.9417619153171044
1586,100.0,powell,87,0.8057430123638587
1587,100.0,powell,88,0.9493998895553049
1588,100.0,powell,89,1.0
1589,100.0,powell,90,0.675635643395793
1590,100.0,powell,91,1.0
1591,100.0,powell,92,1.0
1592,100.0,powell,93,1.0
1593,100.0,powell,94,1.0
1594,100.0,powell,95,1.0
1595,100.0,powell,96,1.0
1596,100.0,powell,97,0.9149343671803567
1597,100.0,powell,98,0.8755384427767331
1598,100.0,powell,99,0.7945161445693807
1599,100.0,powell,100,1.0
