,sigma,optimizer,seed,r
1275,100.0,rmsprop,15,0.7362422919020384
1276,100.0,newton-cg,15,1.0
1277,100.0,cobyla,15,0.8969740344632398
1278,100.0,nelder-mead,15,0.6728727184696329
1279,100.0,rmsprop,16,0.8856203732918574
1280,100.0,newton-cg,16,0.7441069760876035
1281,100.0,cobyla,16,1.0
1282,100.0,nelder-mead,16,0.6453650135544985
1283,100.0,rmsprop,17,1.0
1284,100.0,newton-cg,17,0.7403931837113594
1285,100.0,cobyla,17,0.5580769038867603
1286,100.0,nelder-mead,17,0.5814768525847941
1287,100.0,rmsprop,18,1.0
1288,100.0,newton-cg,18,1.0
1289,100.0,cobyla,18,1.0
1290,100.0,nelder-mead,18,1.0
1291,100.0,rmsprop,19,1.0
1292,100.0,newton-cg,19,0.9252108832273925
1293,100.0,cobyla,19,0.9190542491009573
1294,100.0,nelder-mead,19,0.9252108832273925
1295,100.0,rmsprop,20,0.8562871303843649
1296,100.0,newton-cg,20,0.7052545259593556
1297,100.0,cobyla,20,0.7909907740258427
1298,100.0,nelder-mead,20,0.5318191715591671
1299,100.0,rmsprop,21,1.0
1300,100.0,newton-cg,21,0.46330201205486365
1301,100.0,cobyla,21,0.8553502774291507
1302,100.0,nelder-mead,21,0.901308352687279
1303,100.0,rmsprop,22,1.0
1304,100.0,newton-cg,22,0.5486150897957719
1305,100.0,cobyla,22,1.0
1306,100.0,nelder-mead,22,0.9457201403221552
1307,100.0,rmsprop,23,1.0
1308,100.0,newton-cg,23,0.6753572614265203
1309,100.0,cobyla,23,0.8662853411634668
1310,100.0,nelder-mead,23,0.8662853411634668
1311,100.0,rmsprop,24,1.0
1312,100.0,newton-cg,24,0.6460820148037648
1313,100.0,cobyla,24,1.0
1314,100.0,nelder-mead,24,0.6336452061292411
1315,100.0,rmsprop,25,1.0
1316,100.0,newton-cg,25,0.5493074305248847
1317,100.0,cobyla,25,1.0
1318,100.0,nelder-mead,25,0.7423698699922258
1319,100.0,rmsprop,26,0.9878814615580225
1320,100.0,newton-cg,26,0.6217337650705496
1321,100.0,cobyla,26,0.8720864805399113
1322,100.0,nelder-mead,26,0.9802032213593794
1323,100.0,rmsprop,27,1.0
1324,100.0,newton-cg,27,1.0
1325,100.0,cobyla,27,0.8980012085468192
1326,100.0,nelder-mead,27,1.0
1327,100.0,rmsprop,28,0.9527065409552006
1328,100.0,newton-cg,28,0.860870367916646
1329,100.0,cobyla,28,0.9590281508581726
1330,100.0,nelder-mead,28,0.9590281508581726
1331,100.0,rmsprop,29,1.0
1332,100.0,newton-cg,29,1.0
1333,100.0,cobyla,29,0.858377881815415
1334,100.0,nelder-mead,29,1.0
1335,100.0,rmsprop,30,1.0
1336,100.0,newton-cg,30,0.7411968585072298
1337,100.0,cobyla,30,1.0
1338,100.0,nelder-mead,30,1.0
1339,100.0,rmsprop,31,1.0
1340,100.0,newton-cg,31,0.7599054373398964
1341,100.0,cobyla,31,0.9563917599759058
1342,100.0,nelder-mead,31,1.0
1343,100.0,rmsprop,32,1.0
1344,100.0,newton-cg,32,0.8424982832303362
1345,100.0,cobyla,32,1.0
1346,100.0,nelder-mead,32,0.9708431990506339
1347,100.0,rmsprop,33,0.9644892569814855
1348,100.0,newton-cg,33,0.6900967643519008
1349,100.0,cobyla,33,1.0
1350,100.0,nelder-mead,33,1.0
1351,100.0,rmsprop,34,1.0
1352,100.0,newton-cg,34,0.6239913822444255
1353,100.0,cobyla,34,0.8610967847916671
1354,100.0,nelder-mead,34,1.0
1355,100.0,rmsprop,35,0.9485621509968176
1356,100.0,newton-cg,35,0.6308975889067535
1357,100.0,cobyla,35,0.7778569221015412
1358,100.0,nelder-mead,35,0.9485621509968176
1359,100.0,rmsprop,36,0.9492384015395542
1360,100.0,newton-cg,36,0.9424977945571443
1361,100.0,cobyla,36,0.9424977945571443
1362,100.0,nelder-mead,36,0.6467719128964703
1363,100.0,rmsprop,37,0.8860839574605266
1364,100.0,newton-cg,37,0.9405084866623131
1365,100.0,cobyla,37,1.0
1366,100.0,nelder-mead,37,0.8155559100005926
1367,100.0,rmsprop,38,1.0
1368,100.0,newton-cg,38,0.5799818009771962
1369,100.0,cobyla,38,0.6887814604103155
1370,100.0,nelder-mead,38,0.8916667762561817
1371,100.0,rmsprop,39,0.9610335330202833
1372,100.0,newton-cg,39,0.8298514465996902
1373,100.0,cobyla,39,0.7807966076524933
1374,100.0,nelder-mead,39,0.8457207503004295
1375,100.0,rmsprop,40,0.9562499289205951
1376,100.0,newton-cg,40,0.8295914785608481
1377,100.0,cobyla,40,0.7834135743201438
1378,100.0,nelder-mead,40,0.9462491906660409
1379,100.0,rmsprop,41,0.9072443490715066
1380,100.0,newton-cg,41,0.9237486351955029
1381,100.0,cobyla,41,1.0
1382,100.0,nelder-mead,41,0.9446638188345254
1383,100.0,rmsprop,42,0.8417875802687207
1384,100.0,newton-cg,42,0.7422169130427331
1385,100.0,cobyla,42,0.7521459898234487
1386,100.0,nelder-mead,42,0.7522302455929408
1387,100.0,rmsprop,43,0.9754838992689921
1388,100.0,newton-cg,43,0.8953348404547964
1389,100.0,cobyla,43,0.9738275297190258
1390,100.0,nelder-mead,43,0.8708187397237885
1391,100.0,rmsprop,44,1.0
1392,100.0,newton-cg,44,1.0
1393,100.0,cobyla,44,1.0
1394,100.0,nelder-mead,44,0.9347140347848579
1395,100.0,rmsprop,45,1.0
1396,100.0,newton-cg,45,0.9644371670954512
1397,100.0,cobyla,45,0.8213765638281053
1398,100.0,nelder-mead,45,0.8343778396257661
1399,100.0,rmsprop,46,0.925406955223724
1400,100.0,newton-cg,46,0.4403458567491958
1401,100.0,cobyla,46,1.0
1402,100.0,nelder-mead,46,0.925406955223724
1403,100.0,rmsprop,47,1.0
1404,100.0,newton-cg,47,0.6435187334314691
1405,100.0,cobyla,47,0.5978918442113628
1406,100.0,nelder-mead,47,1.0
1407,100.0,rmsprop,48,0.934064347036802
1408,100.0,newton-cg,48,0.905158299471696
1409,100.0,cobyla,48,0.934064347036802
1410,100.0,nelder-mead,48,0.7715988258071519
1411,100.0,rmsprop,49,0.8531114098432397
1412,100.0,newton-cg,49,0.9060010027362819
1413,100.0,cobyla,49,0.8202316635729174
1414,100.0,nelder-mead,49,0.8440526012402122
1415,100.0,rmsprop,50,1.0
1416,100.0,newton-cg,50,0.5954377805039431
1417,100.0,cobyla,50,0.925010576569738
1418,100.0,nelder-mead,50,0.7592407347017188
1419,100.0,rmsprop,51,1.0
1420,100.0,newton-cg,51,0.40397721363735434
1421,100.0,cobyla,51,1.0
1422,100.0,nelder-mead,51,0.8651736856359376
1423,100.0,rmsprop,52,0.947611450643946
1424,100.0,newton-cg,52,0.9133126246623303
1425,100.0,cobyla,52,0.8109041225682719
1426,100.0,nelder-mead,52,0.8069403284808635
1427,100.0,rmsprop,53,0.9749071549344036
1428,100.0,newton-cg,53,0.83094992292708
1429,100.0,cobyla,53,0.7377900260715431
1430,100.0,nelder-mead,53,0.5150224526967434
1431,100.0,rmsprop,54,0.9465846977746668
1432,100.0,newton-cg,54,0.7171385709409125
1433,100.0,cobyla,54,0.828101481801403
1434,100.0,nelder-mead,54,0.7794486417334396
1435,100.0,rmsprop,55,1.0
1436,100.0,newton-cg,55,0.7433611960459682
1437,100.0,cobyla,55,0.8685326815665845
1438,100.0,nelder-mead,55,1.0
1439,100.0,rmsprop,56,0.9852426622626799
1440,100.0,newton-cg,56,0.7476783586800422
1441,100.0,cobyla,56,0.7516262071105168
1442,100.0,nelder-mead,56,0.8760144571178661
1443,100.0,rmsprop,57,1.0
1444,100.0,newton-cg,57,0.7250694838434318
1445,100.0,cobyla,57,0.8198158534026976
1446,100.0,nelder-mead,57,0.9035864099408606
1447,100.0,rmsprop,58,1.0
1448,100.0,newton-cg,58,0.47509137939786256
1449,100.0,cobyla,58,1.0
1450,100.0,nelder-mead,58,0.9057596178678874
1451,100.0,rmsprop,59,0.9016223959381297
1452,100.0,newton-cg,59,0.7168035461101612
1453,100.0,cobyla,59,0.9867345985394326
1454,100.0,nelder-mead,59,0.8454196224710672
1455,100.0,rmsprop,60,0.946562107331337
1456,100.0,newton-cg,60,0.6396875957315078
1457,100.0,cobyla,60,1.0
1458,100.0,nelder-mead,60,0.9854654896365109
1459,100.0,rmsprop,61,1.0
1460,100.0,newton-cg,61,0.5212886946267795
1461,100.0,cobyla,61,0.9719395237582545
1462,100.0,nelder-mead,61,1.0
1463,100.0,rmsprop,62,1.0
1464,100.0,newton-cg,62,0.614624876658949
1465,100.0,cobyla,62,0.9694698801353957
1466,100.0,nelder-mead,62,0.9490699376693873
1467,100.0,rmsprop,63,0.9897418706820484
1468,100.0,newton-cg,63,1.0
1469,100.0,cobyla,63,0.7960090490392562
1470,100.0,nelder-mead,63,1.0
1471,100.0,rmsprop,64,0.9717415743021314
1472,100.0,newton-cg,64,0.7415801239192807
1473,100.0,cobyla,64,0.8628311817744155
1474,100.0,nelder-mead,64,0.9687501897655952
1475,100.0,rmsprop,65,0.8849049625025999
1476,100.0,newton-cg,65,1.0
1477,100.0,cobyla,65,1.0
1478,100.0,nelder-mead,65,1.0
1479,100.0,rmsprop,66,1.0
1480,100.0,newton-cg,66,0.7222704420004965
1481,100.0,cobyla,66,0.5587636145698863
1482,100.0,nelder-mead,66,1.0
1483,100.0,rmsprop,67,1.0
1484,100.0,newton-cg,67,0.29840115733280725
1485,100.0,cobyla,67,0.8766110421092798
1486,100.0,nelder-mead,67,0.930964194979847
1487,100.0,rmsprop,68,0.8755136777643715
1488,100.0,newton-cg,68,0.9304337239183522
1489,100.0,cobyla,68,1.0
1490,100.0,nelder-mead,68,0.6482371001148736
1491,100.0,rmsprop,69,1.0
1492,100.0,newton-cg,69,0.732957693563836
1493,100.0,cobyla,69,0.7486176657505086
1494,100.0,nelder-mead,69,0.857862587438343
1495,100.0,rmsprop,70,0.9616226468854857
1496,100.0,newton-cg,70,1.0
1497,100.0,cobyla,70,0.7653639761397433
1498,100.0,nelder-mead,70,1.0
1499,100.0,rmsprop,71,1.0
1500,100.0,newton-cg,71,0.828673343211674
1501,100.0,cobyla,71,0.9113065124103538
1502,100.0,nelder-mead,71,0.7352522780123899
1503,100.0,rmsprop,72,0.8572096859500362
1504,100.0,newton-cg,72,0.8572096859500362
1505,100.0,cobyla,72,0.921376956424543
1506,100.0,nelder-mead,72,0.9686674286083453
1507,100.0,rmsprop,73,1.0
1508,100.0,newton-cg,73,0.6812400238226156
1509,100.0,cobyla,73,0.7004872115459891
1510,100.0,nelder-mead,73,1.0
1511,100.0,rmsprop,74,0.7974313374087105
1512,100.0,newton-cg,74,0.8376050196357396
1513,100.0,cobyla,74,1.0
1514,100.0,nelder-mead,74,0.7045269808402355
1515,100.0,rmsprop,75,0.868411117439398
1516,100.0,newton-cg,75,0.7305976021590873
1517,100.0,cobyla,75,0.9285540447986582
1518,100.0,nelder-mead,75,0.8366072792174651
1519,100.0,rmsprop,76,0.8423811004036387
1520,100.0,newton-cg,76,0.6668839716504978
1521,100.0,cobyla,76,1.0
1522,100.0,nelder-mead,76,1.0
1523,100.0,rmsprop,77,0.9322638965832531
1524,100.0,newton-cg,77,0.8547410272169544
1525,100.0,cobyla,77,0.9322638965832531
1526,100.0,nelder-mead,77,0.9585623268444334
1527,100.0,rmsprop,78,1.0
1528,100.0,newton-cg,78,0.6487065982011992
1529,100.0,cobyla,78,1.0
1530,100.0,nelder-mead,78,0.8197006124757736
1531,100.0,rmsprop,79,0.9841233821934627
1532,100.0,newton-cg,79,1.0
1533,100.0,cobyla,79,1.0
1534,100.0,nelder-mead,79,0.8196788258611791
1535,100.0,rmsprop,80,1.0
1536,100.0,newton-cg,80,0.8212451570520946
1537,100.0,cobyla,80,1.0
1538,100.0,nelder-mead,80,0.946491633542846
1539,100.0,rmsprop,81,1.0
1540,100.0,newton-cg,81,0.7860712986093703
1541,100.0,cobyla,81,1.0
1542,100.0,nelder-mead,81,1.0
1543,100.0,rmsprop,82,0.9848535188431353
1544,100.0,newton-cg,82,0.5966151153634728
1545,100.0,cobyla,82,0.9848535188431353
1546,100.0,nelder-mead,82,0.7459510663963314
1547,100.0,rmsprop,83,1.0
1548,100.0,newton-cg,83,0.816599412261569
1549,100.0,cobyla,83,0.6501528566646212
1550,100.0,nelder-mead,83,0.9883912327041091
1551,100.0,rmsprop,84,1.0
1552,100.0,newton-cg,84,0.22895904914441198
1553,100.0,cobyla,84,0.8577488185167204
1554,100.0,nelder-mead,84,0.7760099613505778
1555,100.0,rmsprop,85,1.0
1556,100.0,newton-cg,85,0.37667640176642914
1557,100.0,cobyla,85,1.0
1558,100.0,nelder-mead,85,0.9005743583819414
1559,100.0,rmsprop,86,0.9417619153171044
1560,100.0,newton-cg,86,1.0
1561,100.0,cobyla,86,1.0
1562,100.0,nelder-mead,86,0.9417619153171044
1563,100.0,rmsprop,87,0.7668129130938985
1564,100.0,newton-cg,87,0.7323521820857826
1565,100.0,cobyla,87,0.8057430123638587
1566,100.0,nelder-mead,87,0.9427264897419108
1567,100.0,rmsprop,88,1.0
1568,100.0,newton-cg,88,0.7873234936166973
1569,100.0,cobyla,88,1.0
1570,100.0,nelder-mead,88,0.9493998895553049
1571,100.0,rmsprop,89,0.9999900206254423
1572,100.0,newton-cg,89,0.921813801936074
1573,100.0,cobyla,89,0.9659377581639764
1574,100.0,nelder-mead,89,0.8411251925341137
1575,100.0,rmsprop,90,0.9221734817949406
1576,100.0,newton-cg,90,0.8329406954452832
1577,100.0,cobyla,90,0.7514613497208639
1578,100.0,nelder-mead,90,0.8199740283416556
1579,100.0,rmsprop,91,0.9200745412472462
1580,100.0,newton-cg,91,0.46986806557491023
1581,100.0,cobyla,91,0.9052956218263816
1582,100.0,nelder-mead,91,0.9052956218263816
1583,100.0,rmsprop,92,1.0
1584,100.0,newton-cg,92,1.0
1585,100.0,cobyla,92,0.9446213449313484
1586,100.0,nelder-mead,92,0.9526989715315277
1587,100.0,rmsprop,93,1.0
1588,100.0,newton-cg,93,0.924082234755591
1589,100.0,cobyla,93,1.0
1590,100.0,nelder-mead,93,1.0
1591,100.0,rmsprop,94,1.0
1592,100.0,newton-cg,94,0.5940674736220112
1593,100.0,cobyla,94,1.0
1594,100.0,nelder-mead,94,1.0
1595,100.0,rmsprop,95,0.9508752140468623
1596,100.0,newton-cg,95,0.9386642595175236
1597,100.0,cobyla,95,0.9604526995091341
1598,100.0,nelder-mead,95,0.7729421492630133
1599,100.0,rmsprop,96,1.0
1600,100.0,newton-cg,96,0.8916714894925574
1601,100.0,cobyla,96,0.8893132791438564
1602,100.0,nelder-mead,96,0.8893132791438564
1603,100.0,rmsprop,97,0.9149343671803567
1604,100.0,newton-cg,97,0.83304383827186
1605,100.0,cobyla,97,0.8725686840844616
1606,100.0,nelder-mead,97,0.7901581668416954
1607,100.0,rmsprop,98,1.0
1608,100.0,newton-cg,98,0.8950639518738891
1609,100.0,cobyla,98,0.7342836827071089
1610,100.0,nelder-mead,98,0.7637306958532455
1611,100.0,rmsprop,99,1.0
1612,100.0,newton-cg,99,0.7446751215747156
1613,100.0,cobyla,99,0.8610928279999855
1614,100.0,nelder-mead,99,0.8879164586194694
1615,100.0,rmsprop,100,0.8166758247863674
1616,100.0,newton-cg,100,1.0
1617,100.0,cobyla,100,0.9725740946872146
1618,100.0,nelder-mead,100,0.8166758247863674
